,Unnamed: 0,Time,Text,Sentiment
20,20,2019-01-01 05:55:18+00:00,"checking something my bucket list, participating an escort driver ornose drivesafe icbc","[53.67019471509844, 33.680174974821924, -9.80555747595183]"
21,21,2019-01-01 05:29:58+00:00,"sheilagunnreid its liisa crooks benefit crimes, protect criminals. icbc crime report","[42.56763195465915, 22.166980040317412, -10.594306823290395]"
22,22,2019-01-01 04:44:38+00:00,cyclingsaoirse saanichpolice icbc what would rather do? slam their brakes hold traffic behind them?,"[23.66494604993915, 17.28260657610545, -10.003673226210793]"
23,23,2019-01-01 04:26:04+00:00,why to endanger life their squeeze play me they passed double solid turnoff seconds later they could have in a tha much a hurry saanichpolice icbc yyjtraffic yyj cycling cyclist,"[11.000253130086566, 36.212761950807916, -10.357357992921735]"
24,24,2019-01-01 04:03:31+00:00,surreyrcmp icbc whiterockrcmp bcrcmptraffic stay safe,"[-1.2558940743211082, 5.90570799208535, -11.768306928465599]"
25,25,2019-01-01 02:17:38+00:00,"surreyrcmp diannewattsbc icbc whiterockrcmp bcrcmptraffic alcoholawareness alcohol group toxic carcinogen no safe amount anytime,including don drink drive","[18.40779106356972, 27.71901041968262, -11.521758223269615]"
26,26,2019-01-01 02:11:24+00:00,"right mla when was transportation minister increased speed limit, in turn according icbc increased number accidents. righto believing anything says, typical bc liberal goading the ruling party.","[57.430109786390496, 72.7188528711838, -7.792875937946761]"
27,27,2019-01-01 02:03:07+00:00,"here picture the lying sack shit ran a red light hit sarah i my truck. of course, told icbc the light green. good times.","[55.24654136509202, 41.28683081690423, -10.294652724761775]"
28,28,2019-01-01 02:00:20+00:00,get home safely holiday season. cannabis reduces ability drive cannabis paired alcohol compounds impairing effect. icbc counterattack cannabisbc getcannabisclarity,"[21.5137324482515, 29.73371962299391, -11.315341724211692]"
29,29,2019-01-01 01:39:25+00:00,maybe send david eby likes fix things like icbc. just added million loss.,"[8.123832945248797, 15.594980776123677, -12.102524833787854]"
30,30,2019-01-01 01:09:24+00:00,icbc berlin conference schedule speakers panelists topics cannabis,"[32.198918309536914, 52.2514433783835, -10.137461278622169]"
31,31,2019-01-01 01:00:55+00:00,"kirstenmg elizabethmay i decided i’d rather keep money give to icbc, oil companies, the government.","[5.594865072027351, 7.36292467765243, -10.120639933335234]"
32,32,2019-01-01 00:33:23+00:00,"rt icbc break the bubbly, s nye have fabulous time tonight &amp; safe. see in","[9.929513948770175, 26.676585333688585, -10.87929979700695]"
33,33,2019-01-01 00:30:10+00:00,"break the bubbly, s nye have fabulous time tonight &amp; safe. see in","[9.929513948770175, 26.676585333688585, -10.87929979700695]"
34,34,2019-01-02 23:57:58+00:00,"the british columbia utilities commission bcuc approves interim icbc application a . per cent rate increase. this applies all new renewal policies an effective date or april , .","[78.32864895930196, 89.30097240673214, -9.362013280659099]"
35,35,2020-09-25 21:11:51+00:00,the world’s rigorous clinical trials mean covid vaccine be tested tens thousands patients approval.,"[32.52148983204629, 33.59937372353193, -10.092412857471963]"
36,36,2019-01-02 23:56:31+00:00,news icbc of course do..... they ever say no????,"[-4.001455498667059, 7.654966255502224, -11.032634830919584]"
37,37,2019-01-02 23:54:55+00:00,icbc’s . per cent rate hike approved april interim basis,"[43.727928815862164, 43.979527897843354, -10.172618071507117]"
38,38,2019-01-02 23:52:38+00:00,icbc’s . per cent rate hike approved april interim basis,"[43.727928815862164, 43.979527897843354, -10.172618071507117]"
39,39,2019-01-02 23:50:48+00:00,news icbc yikes,"[10.03575484539395, 10.936145913477787, -11.05802023802896]"
40,40,2019-01-02 23:49:32+00:00,icbc . per cent rate hike approved april interim basis,"[43.727928815862164, 43.979527897843354, -10.172618071507117]"
41,41,2019-01-02 23:42:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
42,42,2019-01-02 23:42:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
43,43,2019-01-02 23:42:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
44,44,2019-01-02 23:42:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
45,45,2019-01-02 23:42:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
46,46,2019-01-02 23:42:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
47,47,2019-01-02 23:42:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
48,48,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
49,49,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
50,50,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
51,51,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
52,52,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
53,53,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
54,54,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
55,55,2019-01-02 23:42:05+00:00,utilities com missionbc approves icbc’s interim . rate hike,"[21.75994532429309, 32.0692540646582, -10.779979518207334]"
56,56,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
57,57,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
58,58,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
59,59,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
60,60,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
61,61,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
62,62,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
63,63,2019-01-02 23:42:05+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
64,64,2019-01-02 23:42:04+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
65,65,2019-01-02 23:42:04+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
66,66,2019-01-02 23:42:04+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
67,67,2019-01-02 23:42:03+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
68,68,2019-01-02 23:41:08+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
69,69,2019-01-02 23:41:08+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
70,70,2019-01-02 23:41:07+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
71,71,2019-01-02 23:41:07+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
72,72,2019-01-02 23:41:07+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
73,73,2019-01-02 23:41:07+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
74,74,2019-01-02 23:41:07+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
75,75,2019-01-02 23:41:07+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
76,76,2019-01-02 23:41:07+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
77,77,2019-01-02 23:41:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
78,78,2019-01-02 23:41:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
79,79,2019-01-02 23:41:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
80,80,2019-01-02 23:41:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
81,81,2019-01-02 23:41:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
82,82,2019-01-02 23:41:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
83,83,2019-01-02 23:41:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
84,84,2019-01-02 23:41:06+00:00,utilities commission approves icbc’s interim . rate hike,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
85,85,2019-01-03 23:57:47+00:00,"scourdx vanreport on deeper thought, chartered professional accountants bc cpabc needs severe provincial level david eby style icbc audit. the last time i office, whole place asian except secretary &amp; lobby kpmg in press releases dave eby carolejames bcpoli","[92.86999838122568, 110.25433763757331, -6.88706257039253]"
86,86,2020-09-28 15:04:50+00:00,"our next rnabenchbedside speaker hardly needs introduction. don miss hearing n lorem founder ceo ionis founder executive chairman the board, drstanleycrooke. register attend natureconf today","[47.89572620600869, 21.31396692234739, -11.81298254471514]"
87,87,2019-01-03 23:50:17+00:00,"slowmanluis gardmackay globalbc it’s also important remember the bcliberals turned icbc a dumpster fire could privatize it. may , election results derailed that plan. bcpoli","[30.65575684378162, 29.081789992865666, -10.089593749997434]"
88,88,2019-01-03 23:50:05+00:00,"rt icbc shed light the roads make sure your headlights taillights on, driving heavy rain. knowyourpartbc bcstorm","[50.85871593485117, 20.803031996314104, 1.0251538553895756]"
89,89,2019-01-03 23:47:16+00:00,""" icbc basic business been victim both unfriendly environment misguided provincial government policies."" john chant, fraser institute. timeforchange insurance canada votebc standupcanada","[65.39405491693371, 74.67284740534825, 2.0893491036376446]"
90,90,2019-01-03 23:20:10+00:00,. icbc rate hike approved,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
91,91,2019-01-03 23:18:15+00:00,"wechcpc icbc ecomm info canuckula vpdfox cstwoods vancouverpd vpdtrafficunit cityofvancouver westendbia westendcc tbt one city byan approach road safety. maybe one a number reasons, elected.","[15.757298198138475, 35.85630967904262, -9.368738268743087]"
92,92,2019-01-03 23:17:22+00:00,. icbc rate hike approved,"[10.573221024454472, 20.882529764819587, -11.174821019954422]"
93,93,2019-01-03 23:16:56+00:00,icbc gets green light hike insurance rates .,"[49.81567631111629, 29.818324683705136, -10.436556106815758]"
94,94,2019-01-03 23:16:45+00:00,icbc found liable surrey hit run crash,"[5.476173565117734, -1.4976227380022569, -11.265497462058477]"
95,95,2019-01-03 23:13:35+00:00,"icbc financial dumpster fire, says bc attorney general canadanewsmedia","[19.06628386064298, 19.408854720829908, -10.327177734557722]"
96,96,2019-01-03 23:09:32+00:00,johnnieoil bcndp jjhorgan icbc bcliberalcaucus the way privatized to vote a conservative bc government. then liquor stores other miscellaneous crap will be private. better service cost savings the province.,"[58.69966334020419, 52.51894338797784, -8.28140740734922]"
97,97,2019-01-03 23:06:48+00:00,"petersweden a fool cannot protect own rights, cannot protect others. icbc crime report","[63.20218132524254, 25.804901427681017, -1.1917910403171277]"
98,98,2019-01-03 23:04:50+00:00,icbc pathetic have remind drivers this basic rule the road. why t remind use turn signals &amp; slower traffic keep right you at ? also basic yet incomprehensible to drivers bc. worst drivers canada where s the traffic cops?,"[119.03487336729184, 60.29911702405407, -9.009737208460976]"
99,99,2019-01-03 23:04:16+00:00,rt icbc stay dry &amp; drive smart these tips,"[7.638659028928839, 16.251021725122136, -11.565244867567216]"
100,100,2019-01-03 23:01:21+00:00,"bcprovcourt where crooks change law their convenience, is future for the law icbc crime report","[18.71606215227394, -3.2286068573538818, -11.853745567773714]"
101,101,2019-01-03 23:00:28+00:00,stay dry &amp; drive smart these tips,"[7.638659028928839, 16.251021725122136, -11.565244867567216]"
102,102,2019-01-03 22:58:18+00:00,chiefpalmer vancouverpd iawpinfo who respond to the abortion of criminal cases? icbc crime report,"[38.560224294776084, 1.106510760471053, 1.1176183903628925]"
103,103,2019-01-03 22:37:57+00:00,vpdfox icbc you would think rainfall area gets the infrastructure would able handle rain. sorry bc t want anything built properly improved...old good must be saved.,"[55.62753569531454, 5.705775054697696, -10.828603488669629]"
104,104,2019-01-03 22:36:40+00:00,globalbc icbc plans address minor injury costs. seems like a big part our problem integritybc,"[30.01325887106398, 12.319366060517737, 0.8418515589723796]"
105,105,2019-01-03 22:35:06+00:00,globalbc looks like maybe fraudulent claims may part our problem? icbc,"[-2.288313684128428, -4.080629894037351, -11.106876153348736]"
106,106,2019-01-03 22:35:03+00:00,icbc found liable surrey hit run crash,"[5.476173565117734, -1.4976227380022569, -11.265497462058477]"
107,107,2019-01-03 22:33:05+00:00,icbc found liable surreybc hit run crash,"[5.476173565117734, -1.4976227380022569, -11.265497462058477]"
108,108,2019-01-03 22:25:56+00:00,"globalbc icbc hoping save . mil. change the speed limits segments rural highway. they banking less crashes per year each segment, they save , per crash claims cost. i hope is followed in the next years","[72.01368557483401, 56.69072920435808, -9.342647928689345]"
109,109,2019-01-03 22:24:47+00:00,"and the flooding begins raincouver. . pls • slowdown the roads &amp; aware pooling water, • give extra time reach destination, • leave extra space vehicles, • don’t drive distracted. staysafe . vpd icbc bcstorm vancouver","[57.00024176587082, 41.350163957528125, -8.581250410464392]"
110,110,2019-01-03 22:17:22+00:00,"icbc can clarify footnote ? it appears me, , crashes, not necessarily car crashes the traditional sense, include comprehensive objects may hit vehicle like rocks passing vehicle, ice, trees, etc.","[118.18811124723695, 113.47993664486205, 3.231279283565371]"
111,111,2019-01-03 22:15:13+00:00,cbctechsci cbcnews crooks take attention public . billion kms away hide the corruption. icbc crime report,"[58.229795987258754, 20.491167689868504, -9.872880002445228]"
112,112,2019-01-03 22:13:36+00:00,"globalbc more clear data even phone use down, has impacted crash rates. chrisgailus icbc terms . . modest, isn that reduction? yet still, icbc claims crashes due people touching cellphones red lights causing ""dumpster fire"" sen","[88.86096936153331, 76.94924342208228, -7.601041767863407]"
113,113,2019-01-03 22:12:06+00:00,"legalfeedsblog insanity state ""criminal lawyers"" serve the cause of justice. icbc crime report the honour of legal profession must be maintained. no one call lawyer ""criminal"".","[68.07243638465893, 24.282609326442554, -10.284364892693915]"
114,114,2019-01-03 22:11:36+00:00,icbc legalized stealing. straight,"[-1.9982673148318686, -0.9800932110916496, -11.424690862809346]"
115,115,2019-01-03 22:05:39+00:00,"jodieemery hempireco where law changes political convenience, there is no law justice. icbc crime report everyone a right to know the law. the law is hijacked","[61.942871962185684, 45.122144492328246, -10.014416701353369]"
116,116,2019-01-03 22:05:03+00:00,globalbc does globalbc chrisgailus ctvnewsvi cfax adam stirling cbcnewsbc timescolonist chek news know of crash claims reported icbc in parking lots?,"[4.117123590160017, 9.319541535242749, -10.630563945117991]"
117,117,2019-01-03 22:03:14+00:00,globalbc where of icbc money going. globalbc i hope people at least looked this application,"[15.676936875459194, 17.154693078923103, -10.325594145847987]"
118,118,2019-01-03 22:02:14+00:00,globalbc maybe intersection enforcement be priority the expensive irsu team funded icbc policy holders? clearly handing speeding tickets not the resources be focused.,"[46.183555934184604, 20.133846860766624, -10.167173033852691]"
119,119,2019-01-03 22:01:13+00:00,"inferno globalbc you fail understand basic business then. icbc’s operating costs what causing problem. granted, liberals have used surplus lower rates. icbc supposed be break even public insurance company. they’re unable operate efficiently, scrap it.","[97.2905820790109, 79.79357508510903, -10.82952915801583]"
120,120,2019-01-03 22:00:05+00:00,"globalbc has anyone read icbc submission? it over pages sent friday december . are really believe commission members read pages, met made decision based those pages just business days xmas time? sensebc integritybc","[38.808392460658574, 34.8186619318608, -8.369300213801964]"
121,121,2019-01-03 21:50:55+00:00,important reminder icbc turn headlights &amp; taillights today very stormy day raincouver lots water the roads. be safe there. rainfall bcstorm,"[12.886828122445241, 28.27029232147558, -12.79255035648464]"
122,122,2019-01-03 21:40:08+00:00,icbc wins interim approval . percent hike basic insurance rates icbc bcpoli bcndp britishcolumbia insurance carinsurance,"[64.67426105989924, 54.86815048349652, -10.586907872338884]"
123,123,2019-01-03 21:27:07+00:00,icbc’s . rate increase been approved,"[10.873761512686194, 21.6359322613158, -11.112419491300614]"
124,124,2019-01-03 21:27:07+00:00,icbc’s . rate increase been approved,"[10.873761512686194, 21.6359322613158, -11.112419491300614]"
125,125,2019-01-03 21:27:06+00:00,icbc’s . rate increase been approved,"[10.873761512686194, 21.6359322613158, -11.112419491300614]"
126,126,2019-01-03 21:27:06+00:00,icbc’s . rate increase been approved,"[10.873761512686194, 21.6359322613158, -11.112419491300614]"
127,127,2019-01-03 21:27:06+00:00,icbc’s . rate increase been approved,"[10.873761512686194, 21.6359322613158, -11.112419491300614]"
128,128,2019-01-03 21:27:06+00:00,icbc’s . rate increase been approved,"[10.873761512686194, 21.6359322613158, -11.112419491300614]"
129,129,2019-01-03 21:20:58+00:00,"when buy product, expect safe use. if product fails perform safely injures you, deserve to be compensated. personallegalservices icbc accident caraccident lawyer lawfirm britishcolumbia productliability.","[33.576878183359945, 62.95117154228035, -3.394507437178433]"
130,130,2019-01-03 21:12:34+00:00,what you think the latest icbc rate increase?,"[-2.36768628052, 17.31202459428306, -10.700507241038537]"
131,131,2019-01-03 21:04:20+00:00,rt icbc slow when driving heavy snow. watch brake lights ahead be prepared stop. more info shiftintowinter,"[36.34795569186344, 43.458029231359376, -10.088796503523582]"
132,132,2019-01-03 21:00:38+00:00,slow when driving heavy snow. watch brake lights ahead be prepared stop. more info shiftintowinter,"[36.34795569186344, 43.458029231359376, -10.088796503523582]"
133,133,2019-01-03 20:58:47+00:00,heather coop i started ahahaha got u beat fuck icbc,"[-1.0022758156825688, 21.116709287662545, 0.7996282194110123]"
134,134,2019-01-03 20:56:46+00:00,it be interesting see findings pilot test vehicle telematics new drivers i in icbc st pilot program last year . hope this test fixes last pilot test disincentive brake yellow lights &amp; crosswalks roadsafety,"[83.64124419034972, 48.11754549476824, -0.33229045608960917]"
135,135,2019-01-03 20:48:36+00:00,"gardmackay globalbc you asleep bclibs screwing icbc? i against bclibs their balance budget the time were ripping icbc, bchydro knowing we’d paying the piper someday it’s now. meanwhile ndp gets criticized trying fix it.","[40.05860397658525, 34.00944280924995, 0.79670038106552]"
136,136,2019-01-04 23:59:37+00:00,superintendent of icbc end icbc monopoly s taking advantage local citizens british columbia canada sign petition via cdnchange,"[37.47578724340513, 39.38198430843487, -9.767541783298313]"
137,137,2020-09-28 15:04:50+00:00,"our next rnabenchbedside speaker hardly needs introduction. don miss hearing n lorem founder ceo ionis founder executive chairman the board, drstanleycrooke. register attend natureconf today","[47.89572620600869, 21.31396692234739, -11.81298254471514]"
138,138,2019-01-04 23:37:16+00:00,i think icbc a problem colour the decals too similar the decals. very hard tell the difference a distance greater centimetres.,"[41.14978011583444, 55.68009740792317, 0.6220103331819047]"
139,139,2019-01-04 23:29:45+00:00,alexem icbc some seriously strong social media game.,"[27.33367332351203, 16.942931281761744, -10.867549373860562]"
140,140,2019-01-04 23:28:28+00:00,superintendent of icbc end icbc monopoly s taking advantage local citizens br... via cdnchange,"[28.166696646643164, 18.88148389060759, -10.252688558228968]"
141,141,2019-01-04 23:07:00+00:00,"the insurance corporation b.c. icbc , province public auto insurer, been approved raise insurance rates . per cent. autoinsurance insurance icbc claims","[92.89393837755117, 54.381438210815546, -9.68375793475191]"
142,142,2019-01-04 22:49:25+00:00,georgiastraight you almost hear john horgan ndp &amp; bc liberals laughing both use icbc personal cash machine &amp; stick their cronies secretive high paid jobs getting kicked of office.,"[55.153884821684635, 39.37192014859666, -11.477271544899295]"
143,143,2019-01-04 22:45:13+00:00,icbc wins interim approval . percent hike basic insurance rates bcpoli bcndp insurance bc,"[64.53296879585191, 54.74440215645585, -10.528538607213022]"
144,144,2019-01-04 22:40:00+00:00,"the british columbia utilities commission bcuc approved icbc’s request a . interim rate increase, go effect april . acumenlaw autoinsurance insurance icbc claims","[32.94888992598957, 63.42231125367401, 0.941721313665397]"
145,145,2019-01-04 22:15:08+00:00,"judyrudin pqpolitics especially bcliberals bchydro, icbc, money laundering casinos.","[9.665384294512606, 11.90507513958541, -11.439450291052765]"
146,146,2019-01-04 22:07:05+00:00,icbc dzapatillas alberto j dndconsumidor im sure meant tag icbcargentina instead. lol,"[17.575716334999225, 25.594430684794073, -9.963005320631602]"
147,147,2019-01-04 22:04:24+00:00,"rt icbc if you’ve consumed alcohol any drug might impair you, avoid driving. plan ahead safe ride home – use designated driver, take transit call a taxi a saferidehomebc","[61.66300705361359, 47.15215689295239, -9.46956048180796]"
148,148,2019-01-04 22:00:46+00:00,"if you’ve consumed alcohol any drug might impair you, avoid driving. plan ahead safe ride home – use designated driver, take transit call a taxi a saferidehomebc","[61.66300705361359, 47.15215689295239, -9.46956048180796]"
149,149,2019-01-04 21:59:08+00:00,rt icbc dzapatillas alberto j dndconsumidor hello sad say s cloudy rainy here. you send some that sunshine time ️ ^ki,"[-0.860937051984233, 11.94094300909667, -10.444112666956016]"
150,150,2019-01-04 21:56:19+00:00,dzapatillas alberto j dndconsumidor hello sad say s cloudy rainy here. you send some that sunshine time ️ ^ki,"[-0.860937051984233, 11.94094300909667, -10.444112666956016]"
151,151,2019-01-04 21:38:01+00:00,icbc alberto j dndconsumidor hi regards argentina. how the weather there?,"[29.674416358148985, 40.030747859734, -9.632641058052457]"
152,152,2019-01-04 21:27:45+00:00,bradwestpoco why icbc decide restrict insuring new drivers a limited hp... hp?? and impose serious “luxury” big hp vehicles thereafter ? or that make much sense ?,"[38.22421393372736, 41.621577996407865, 0.4228900805919267]"
153,153,2019-01-04 21:04:27+00:00,ctvvancouver public scams have different names. icbc crime report,"[37.94332029842375, -2.1203944413774427, -10.760943214450975]"
154,154,2019-01-04 21:00:07+00:00,"""the insurance corporation b.c. icbc , province public auto insurer, been approved raise insurance rates . per cent. the b.c. utilities...","[94.50337628998527, 55.99087612324965, -9.683757934751895]"
155,155,2019-01-04 20:31:57+00:00,"deceitindrugs globalbc when dave barrett ndp set icbc up, taking ""dividend"" the ""shareholder"" a respectable idea. same bchydro. successive socred, ndp bc liberal governments it, it under christy clark it ended. those the facts bcpoli","[33.41247092655427, 16.906166794578894, -9.597996306494153]"
156,156,2019-01-04 20:24:02+00:00,therealhublife its liisa insanity is on the rise insurance crime. icbc crime report,"[39.781577357643165, 19.839616741122427, -10.577984909242616]"
157,157,2019-01-04 20:21:04+00:00,i would fantastic icbc didn’t screw people insurance rates ‍️,"[31.336224536063728, 18.72616091853056, -13.358471186842294]"
158,158,2019-01-04 20:06:01+00:00,"icbc requested december increase will come effect april , affect new renewed policies then on. acumenlaw autoinsurance insurance icbc claims","[99.40721388822874, 87.45203939732924, 3.1962391529259406]"
